name,recclass,mass,fall,year,reclat,reclong
Yamato 790260,Eucrite-pmict,433.9,Found,1979,-71.500000,35.666670
Yamato 793569,L6,429.74,Found,1979,-71.500000,35.666670
Yamato 790526,LL4,423.9,Found,1979,-71.500000,35.666670
Yamato 791538,Ureilite,419.03,Found,1979,-71.500000,35.666670
Yamato 793535,H6,411.47,Found,1979,-71.500000,35.666670
Yamato 791106,H6,409.89,Found,1979,-71.500000,35.666670
Yamato 791781,L6,409.53,Found,1979,-71.500000,35.666670
Yamato 790523,LL4,406.9,Found,1979,-71.500000,35.666670
Yamato 791870,H4,404.14,Found,1979,-71.500000,35.666670
Yamato 793284,H4,397.56,Found,1979,-71.500000,35.666670
Yamato 793191,H4,393.94,Found,1979,-71.500000,35.666670
Yamato 790401,H4,389.5,Found,1979,-71.500000,35.666670
Yamato 790256,LL6,382.1,Found,1979,-71.500000,35.666670
Yamato 793321,CM2,379.73,Found,1979,-71.500000,35.666670
Yamato 792773,LL4,376.43,Found,1979,-71.500000,35.666670
Yamato 792522,H4,371.63,Found,1979,-71.500000,35.666670
Yamato 790728,LL,368,Found,1979,-71.500000,35.666670
Yamato 793396,L3.7,364.11,Found,1979,-71.500000,35.666670
Yamato 791192,Howardite,364.1,Found,1979,-71.500000,35.666670
Yamato 791968,H4,358.51,Found,1979,-71.500000,35.666670
Yamato 792669,L6,355.84,Found,1979,-71.500000,35.666670
Yamato 791210,H4/5,355.09,Found,1979,-71.500000,35.666670
Yamato 791026,H4,354.72,Found,1979,-71.500000,35.666670
Yamato 793220,L6,354.27,Found,1979,-71.500000,35.666670
Yamato 790250,LL4,354.2,Found,1979,-71.500000,35.666670
Yamato 791024,H4,353.7,Found,1979,-71.500000,35.666670
Yamato 791482,H4,352.62,Found,1979,-71.500000,35.666670
Yamato 791315,H4,352.57,Found,1979,-71.500000,35.666670
Yamato 791695,L4,352.1,Found,1979,-71.500000,35.666670
Yamato 791652,H6,349.1,Found,1979,-71.500000,35.666670
D'Orbigny,Angrite,16550,Found,1979,-37.666670,-61.650000
Forrest 007,H4,910,Found,1979,-30.785000,128.016670
Forrest 009,L6,1000,Found,1979,-30.150000,128.083330
Namib Desert,H4,1000,Found,1979,-24.750000,15.366670
Cilimus,L5,1600,Fell,1979,-6.950000,108.100000
Quarat al Hanish,Iron IAB-sHL,593,Found,1979,25.150000,25.583330
Saginaw,Iron,44500,Found,1979,32.865830,-97.323060
Plainview (d),L6,700,Found,1979,34.187500,-101.704170
Blackwater Draw,H4,1500,Found,1979,34.205830,-103.222220
Littlerock,H6,19050,Found,1979,34.516670,-117.983330
Summerfield,L5,6200,Found,1979,34.766670,-102.416670
Clarendon (a),H5,1964,Found,1979,34.905000,-100.913330
Correo,H4,1400,Found,1979,34.950000,-107.166670
Suwanee Spring,L5,1200,Found,1979,34.950000,-107.166670
Beaver-Harrison,L6,925,Found,1979,38.484170,-113.136390
Wild Horse,H5,1360,Found,1979,39.416670,-103.200000
Jartai,L6,20500,Fell,1979,39.700000,105.800000
Bates Nunataks A78002,L6,4301,Found,1978,-80.250000,153.500000
Bates Nunataks A78004,LL6,1079,Found,1978,-80.250000,153.500000
Derrick Peak A78009,Iron IIAB,138100,Found,1978,-80.066670,156.383330
Derrick Peak A78008,Iron IIAB,59400,Found,1978,-80.066670,156.383330
Derrick Peak A78011,Iron IIAB,31800,Found,1978,-80.066670,156.383330
Derrick Peak A78012,Iron IIAB,26000,Found,1978,-80.066670,156.383330
Derrick Peak A78005,Iron IIAB,18600,Found,1978,-80.066670,156.383330
Derrick Peak A78001,Iron IIAB,15200,Found,1978,-80.066670,156.383330
Derrick Peak A78007,Iron IIAB,11800,Found,1978,-80.066670,156.383330
Derrick Peak A78013,Iron IIAB,10600,Found,1978,-80.066670,156.383330
Derrick Peak A78002,Iron IIAB,7188,Found,1978,-80.066670,156.383330
Derrick Peak A78014,Iron IIAB,2250,Found,1978,-80.066670,156.383330
Derrick Peak A78015,Iron IIAB,1260,Found,1978,-80.066670,156.383330
Derrick Peak A78016,Iron IIAB,750,Found,1978,-80.066670,156.383330
Derrick Peak A78006,Iron IIAB,389.3,Found,1978,-80.066670,156.383330
Meteorite Hills A78028,L6,20657,Found,1978,-79.683330,155.750000
Meteorite Hills A78003,L6,1726,Found,1978,-79.683330,155.750000
Meteorite Hills A78001,H4,624.4,Found,1978,-79.683330,155.750000
Meteorite Hills A78002,L6,542.2,Found,1978,-79.683330,155.750000
Meteorite Hills A78006,H6,409.6,Found,1978,-79.683330,155.750000
Allan Hills A78084,H3.9,14280,Found,1978,-76.716670,159.666670
Allan Hills A78252,Iron IVA,2789,Found,1978,-76.716670,159.666670
Allan Hills A78130,L6,2733,Found,1978,-76.716670,159.666670
Allan Hills A78112,L6,2485,Found,1978,-76.716670,159.666670
Allan Hills A78251,L6,1312,Found,1978,-76.716670,159.666670
Allan Hills A78050,L6,1045,Found,1978,-76.716670,159.666670
Allan Hills A78105,L6,941.7,Found,1978,-76.716670,159.666670
Allan Hills A78115,H6,847.6,Found,1978,-76.716670,159.666670
Allan Hills A78114,L6,808.1,Found,1978,-76.716670,159.666670
Allan Hills A78043,L6,680,Found,1978,-76.716670,159.666670
Allan Hills A78104,L6,672.4,Found,1978,-76.716670,159.666670
Allan Hills A78132,Eucrite-pmict,656,Found,1978,-76.716670,159.666670
Allan Hills A78126,L6,606.9,Found,1978,-76.716670,159.666670
Allan Hills A78103,L6,589.7,Found,1978,-76.716670,159.666670
Allan Hills A78106,L6,464.5,Found,1978,-76.716670,159.666670
Allan Hills A78134,H4,458.3,Found,1978,-76.716670,159.666670
Allan Hills A78045,L6,396.5,Found,1978,-76.716670,159.666670
Allan Hills A78038,L3.4,363,Found,1978,-76.716670,159.666670
Reckling Peak A78002,H4,8483,Found,1978,-76.266670,159.250000
Reckling Peak A78003,L6,1276,Found,1978,-76.266670,159.250000
Reid 006,H5,920,Found,1978,-30.600000,128.483330
Gascoyne Junction,H5,10000,Found,1978,-24.500000,115.183330
Nuevo Mercurio,H5,50000,Fell,1978,24.300000,-102.133330
Lishui,L5,498,Fell,1978,31.633330,118.983330
Florey,H6,110800,Found,1978,32.522500,-102.705000
Allred,L4,6570,Found,1978,33.100000,-102.950000
Tinnie,Iron IVB,15300,Found,1978,33.383330,-105.250000
Finney (c),OC,492,Found,1978,34.298330,-101.683330
Kress (c),L6,5600,Found,1978,34.338330,-101.716670
Claytonville (b),OC,5136,Found,1978,34.348330,-101.658330
Willard (a),L6,800,Found,1978,34.433330,-105.783330
Krider,H6,2386,Found,1978,34.466670,-103.921670
Bakhardok,L6,4120,Found,1978,38.600000,58.000000
Brainard,Iron IIIAB,138300,Found,1978,41.153330,-96.955000
Bouvante,Eucrite-mmict,8300,Found,1978,44.922220,5.267780
Chitenay,L6,4000,Fell,1978,47.470830,0.976670
Novosibirsk,H5/6,11410,Found,1978,55.000000,82.900000
Leikanger,L6,1513,Found,1978,61.266670,6.850000
Purgatory Peak A77006,Iron IAB-MG,19068,Found,1977,-77.333330,162.300000
Allan Hills A77226,H4,15323,Found,1977,-76.716670,159.666670
Allan Hills A77250,Iron IAB-MG,10555,Found,1977,-76.716670,159.666670
Allan Hills A77283,Iron IAB-MG,10510,Found,1977,-76.716670,159.666670
Allan Hills A77231,L6,9270,Found,1977,-76.716670,159.666670
Allan Hills A77232,H4,6494.3,Found,1977,-76.716670,159.666670
Allan Hills A77305,L6,6444,Found,1977,-76.716670,159.666670
Allan Hills A77225,H4,5878,Found,1977,-76.716670,159.666670
Allan Hills A77282,L6,4127.1,Found,1977,-76.716670,159.666670
Allan Hills A77233,H4,4087,Found,1977,-76.716670,159.666670
Allan Hills A77290,Iron IAB-MG,3784,Found,1977,-76.716670,159.666670
Allan Hills A77280,L6,3226,Found,1977,-76.716670,159.666670
Allan Hills A77230,L4,2473,Found,1977,-76.716670,159.666670
Allan Hills A77004,H4,2230,Found,1977,-76.716670,159.666670
Allan Hills A77289,Iron IAB-MG,2186,Found,1977,-76.716670,159.666670
Allan Hills A77214,L3.4,2111,Found,1977,-76.716670,159.666670
Allan Hills A77257,Ureilite,1995.7,Found,1977,-76.716670,159.666670
Allan Hills A77288,H6,1880,Found,1977,-76.716670,159.666670
Allan Hills A77208,H4,1733,Found,1977,-76.716670,159.666670
Allan Hills A77263,Iron IAB-MG,1669,Found,1977,-76.716670,159.666670
Allan Hills A77216,L3.7-3.9,1470,Found,1977,-76.716670,159.666670
Allan Hills A77294,H5,1351,Found,1977,-76.716670,159.666670
Allan Hills A77281,L6,1231,Found,1977,-76.716670,159.666670
Allan Hills A77182,H5,1134.7,Found,1977,-76.716670,159.666670
Allan Hills A77269,L6,1045,Found,1977,-76.716670,159.666670
Allan Hills A77296,L6,963.3,Found,1977,-76.716670,159.666670
Allan Hills A77297,L6,951.6,Found,1977,-76.716670,159.666670
Allan Hills A77262,H4,861.5,Found,1977,-76.716670,159.666670
Allan Hills A77192,H4,845.3,Found,1977,-76.716670,159.666670
Allan Hills A77215,L3.8,819.6,Found,1977,-76.716670,159.666670
Allan Hills A77224,H4,786.9,Found,1977,-76.716670,159.666670
Allan Hills A77003,CO3.6,779.6,Found,1977,-76.716670,159.666670
Allan Hills A77255,Iron ungrouped,765.1,Found,1977,-76.716670,159.666670
Allan Hills A77260,L3.5,744.3,Found,1977,-76.716670,159.666670
Allan Hills A77256,Diogenite,676.2,Found,1977,-76.716670,159.666670
Allan Hills A77272,L6,674.1,Found,1977,-76.716670,159.666670
Allan Hills A77304,LL3.7,650.4,Found,1977,-76.716670,159.666670
Allan Hills A77191,H4,642.2,Found,1977,-76.716670,159.666670
Allan Hills A77219,Mesosiderite-B1,637.1,Found,1977,-76.716670,159.666670
Allan Hills A77167,L3.4,611.2,Found,1977,-76.716670,159.666670
Allan Hills A77271,H6,609.5,Found,1977,-76.716670,159.666670
Allan Hills A77258,H6,597.3,Found,1977,-76.716670,159.666670
Allan Hills A77270,L6,588.9,Found,1977,-76.716670,159.666670
Allan Hills A77249,L3.5,503.6,Found,1977,-76.716670,159.666670
Allan Hills A77273,L6,492,Found,1977,-76.716670,159.666670
Allan Hills A77005,Martian (shergottite),482.5,Found,1977,-76.716670,159.666670
Allan Hills A77217,L3,413.2,Found,1977,-76.716670,159.666670
Allan Hills A77261,L6,411.7,Found,1977,-76.716670,159.666670
Allan Hills A77015,L3.5,411.1,Found,1977,-76.716670,159.666670
Allan Hills A77190,H4,387.1,Found,1977,-76.716670,159.666670
Allan Hills A77284,L6,376.2,Found,1977,-76.716670,159.666670
Allan Hills A77177,H5,368.2,Found,1977,-76.716670,159.666670
Merweville,L5,6970,Found,1977,-32.758330,21.683330
Ethiudna,L4,74318,Found,1977,-32.033330,139.783330
Deán Funes,H5,9260,Found,1977,-30.433330,-64.200000
Boorabie 001,H5,381,Found,1977,-29.466670,128.350000
Carlisle Lakes 005,H5,502,Found,1977,-29.183330,127.166670
Carlisle Lakes 004,H5,809,Found,1977,-29.166670,127.166670
Carlisle Lakes 002,H4/5,410,Found,1977,-29.166670,127.166670
Iguaracu,H5,1200,Fell,1977,-23.200000,-51.833330
El Paso de Aguila,H5,17226,Fell,1977,25.370000,-97.370000
Jaralito,Iron IAB-MG,11138,Found,1977,26.265830,-103.885000
Changde,H5,1810,Fell,1977,29.083330,111.750000
Purmela,Iron IIF,4500,Found,1977,29.500000,-98.050000
Xingyang,H6,75500,Fell,1977,32.333330,114.316670
Frankel City,L6,4700,Found,1977,32.333330,-102.745000
Seminole (e),H5,758.2,Found,1977,32.716670,-102.650000
Gaines County Park,H5,13700,Found,1977,32.833330,-102.733330
Fuyang,Stone-uncl,2500,Fell,1977,32.900000,115.900000
Bo Xian,LL3.9,7500,Fell,1977,33.833330,115.833330
Circle Back,L6,2268,Found,1977,34.028060,-102.680000
Delphos (c),L5,885,Found,1977,34.050000,-103.633330
Roosevelt County 004,L6,882,Found,1977,34.083330,-103.500000
Seth Ward,H5,3800,Found,1977,34.268890,-101.647220
Nazareth (e),H6,13100,Found,1977,34.583330,-102.050000
Alta'ameem,LL5,6000,Fell,1977,35.273330,44.215560
Larned,Aubrite-an,28100,Found,1977,38.199500,-99.162000
Louisville,L6,1300,Fell,1977,38.250000,-85.750000
Ybbsitz,H4,15000,Found,1977,47.960000,14.890000
Millarville,Iron IVA,15636,Found,1977,50.797220,-114.309440
Innisfree,L5,4576,Fell,1977,53.415000,-111.337500
Felsted,Iron IIIAB,13500,Found,1977,54.990560,9.491940
Aliskerovo,Iron IIIE-an,58400,Found,1977,67.883330,167.500000
Mount Baldr A76002,H6,13773,Found,1976,-77.583890,160.373610
Mount Baldr A76001,H6,4108,Found,1976,-77.583890,160.326390
Allan Hills A76001,L6,20151,Found,1976,-76.750000,159.333330
Allan Hills A76009,L6,407000,Found,1976,-76.716670,159.666670
Allan Hills A76003,L6,10495,Found,1976,-76.716670,159.666670
Allan Hills A76002,Iron IAB-MG,1510,Found,1976,-76.716670,159.666670
Allan Hills A76005,Eucrite-pmict,1425,Found,1976,-76.716670,159.666670
Allan Hills A76008,H6,1150,Found,1976,-76.716670,159.666670
Allan Hills A76006,H6,1137,Found,1976,-76.716670,159.666670
Allan Hills A76007,L6,410,Found,1976,-76.716670,159.666670
Dunganville,Iron IIIAB,54000,Found,1976,-42.550000,171.350000
Kimbolton,H4,7500,Found,1976,-40.071390,175.730280
Gnowangerup,Iron IIIAB,33600,Found,1976,-34.000000,118.100000
St. Francis Bay,L6,531.6,Found,1976,-25.066670,14.883330
Dowa,Stone-uncl,642,Fell,1976,-13.666670,33.916670
Ruhobobo,L6,465.5,Fell,1976,-1.450000,29.833330
Acapulco,Acapulcoite,1914,Fell,1976,16.883330,-99.900000
Dhajala,H3.8,45000,Fell,1976,22.377780,71.427220
Santa Clara,Iron IVB,63000,Found,1976,24.466670,-103.350000
Qingzhen,EH3,2600,Fell,1976,26.533330,106.466670
Wimberley,Iron IIIAB,7800,Found,1976,29.966670,-98.116670
Seminole (d),H6,1710,Found,1976,32.716670,-102.650000
Seminole Draw (b),H5,1192.7,Found,1976,32.716670,-102.650000
Seminole Draw (a),L6,478,Found,1976,32.716670,-102.650000
Fluvanna (b),H6,4110,Found,1976,32.903330,-101.162780
Wardswell Draw,L6,3000,Found,1976,32.903330,-102.925000
Seagraves (b),H5,4600,Found,1976,32.917220,-102.500000
Sheyang,L6,605,Fell,1976,33.650000,120.066670
Needmore,OC,1793,Found,1976,34.044720,-102.799170
Old Woman,Iron IIAB,2.753e+06,Found,1976,34.466670,-115.233330
Junan,L6,950,Fell,1976,35.200000,118.800000
Red Rock,Iron IIIAB,47600,Found,1976,35.416670,-117.916670
Haviland (b),H5,2092,Found,1976,37.596670,-99.125000
Hangman Crossing,H4,1300,Found,1976,38.919720,-85.947220
Luray,OC,861,Found,1976,39.116670,-98.683330
Zhuanghe,H5,2900,Fell,1976,39.666670,122.983330
Alvord,Iron IVA,17500,Found,1976,43.322220,-96.288890
Jilin,H5,4e+06,Fell,1976,44.050000,126.166670
Ischgl,LL6,724,Found,1976,47.026330,10.273330
Jerslev,Iron IIAB,40000,Found,1976,55.608833,11.229167
Yamato 75102,L4/5,11000,Found,1975,-71.500000,35.666670
Yamato 75028,H3-6,6100,Found,1975,-71.500000,35.666670
Yamato 75097,L6,2570.2,Found,1975,-71.500000,35.666670
Yamato 75271,L5,1797.5,Found,1975,-71.500000,35.666670
Yamato 75258,LL6,971,Found,1975,-71.500000,35.666670
Yamato 75110,L6,706.9,Found,1975,-71.500000,35.666670
Yamato 75108,L6,590.8,Found,1975,-71.500000,35.666670
Yamato 75109,L6,433.9,Found,1975,-71.500000,35.666670
Mangalo,L6,1050,Found,1975,-33.566670,136.650000
Starvation Lake,LL3.9,12000,Found,1975,-30.466670,141.083330
Naryilco,LL6,27000,Found,1975,-28.600000,141.150000
Tambakwatu,L6,10500,Fell,1975,-7.750000,112.766670
Ijopega,H6,7330,Fell,1975,-6.033330,145.366670
Ban Cho Lae,H5,3354,Found,1975,19.088330,99.013890
Tuxtuac,LL5,30000,Fell,1975,21.666670,-103.366670
Rancho Gomelia,Iron IIIAB,15650,Found,1975,24.516670,-105.250000
Ningbo,Iron IVA,14250,Fell,1975,29.866670,121.483330
Llano River,Iron IIIAB,4318,Found,1975,30.522130,-99.736980
Millen,H4,40800,Found,1975,32.835280,-81.873890
Denver City,Iron ungrouped,26100,Found,1975,33.071390,-102.800280
Foster,H4,1992,Found,1975,33.100000,-102.266670
Meadow (a),H5,1495,Found,1975,33.331390,-102.268890
Xinyi,H5,69000,Found,1975,34.366670,118.333330
Colony,CO3.0,3912,Found,1975,35.350000,-98.683330
Perryton,LL6,2114,Found,1975,36.353330,-100.731670
Granada Creek,H,479,Found,1975,37.966670,-102.333330
Eads,H4,4860,Found,1975,38.470000,-102.826670
Haxtun,H/L4,15500,Found,1975,40.456670,-102.578340
Kossuth,Iron IVA,5900,Found,1975,40.666670,-84.350000
Brandon,L6/7,7580,Found,1975,40.810000,-101.801670
Harlowton,Iron IAB-ung,4000,Found,1975,46.433330,-109.833330
Red Deer Hill,L6,2510,Found,1975,53.075000,-105.841670
Yamato 74013,Diogenite,2059.5,Found,1974,-71.836670,36.304170
Yamato 74077,L6,5575.1,Found,1974,-71.835560,36.358330
Yamato 74014,H6,2367.9,Found,1974,-71.835560,36.302780
Yamato 74191,L3.7,1091.6,Found,1974,-71.833330,35.519440
Yamato 74190,L6,3235.7,Found,1974,-71.830560,35.444440
Yamato 74097,Diogenite,2193.9,Found,1974,-71.825000,36.325000
Yamato 74118,L6,845.1,Found,1974,-71.824170,36.194440
Yamato 74080,L6,536.9,Found,1974,-71.819440,36.198610
Yamato 74155,H4,3073.4,Found,1974,-71.818330,36.119440
Yamato 74115,H5,1045.1,Found,1974,-71.808330,36.137500
Yamato 74371,H4,5067.9,Found,1974,-71.804170,35.494440
Yamato 74094,H6,867.2,Found,1974,-71.798060,36.248610
Yamato 74364,H4,757.8,Found,1974,-71.791670,35.794440
Yamato 74362,L6,4175,Found,1974,-71.788890,35.802780
Yamato 74354,L6,2721.1,Found,1974,-71.769440,35.761110
Yamato 74418,H6,567.2,Found,1974,-71.755560,35.658330
Yamato 74454,L6,578.8,Found,1974,-71.741670,36.011110
Yamato 74445,L6,2293.2,Found,1974,-71.738890,35.936110
Yamato 74605,L6,580.8,Found,1974,-71.730560,35.961110
Yamato 74459,H6,1719.7,Found,1974,-71.726390,35.975000
Yamato 74640,H6,1065.9,Found,1974,-71.713890,35.997220
Yamato 74647,H5,2323.8,Found,1974,-71.695830,36.016670
Yamato 74646,LL6,554.7,Found,1974,-71.679170,35.977780
Yamato 74193,H5,1818.5,Found,1974,-71.643060,35.594440
Yamato 74192,H5,420.3,Found,1974,-71.611670,35.258330
Yamato 74136,Diogenite,725,Found,1974,-71.500000,35.666670
Yamato 74156,H4,714.7,Found,1974,-71.500000,35.666670
Yamato 74079,H5,620.8,Found,1974,-71.500000,35.666670
Yamato 74037,Diogenite,591.9,Found,1974,-71.500000,35.666670
Thackaringa,H5,438.6,Found,1974,-32.116670,141.083330
Maralinga,CK4-an,3388,Found,1974,-30.300000,131.266670
Jolomba,LL6,483,Fell,1974,-11.850000,15.833330
Balsas,Iron IIIAB,41000,Found,1974,-7.531330,-46.041170
Mayo Belwa,Aubrite,4850,Fell,1974,8.966670,12.083330
Aioun el Atrouss,Diogenite-pm,1000,Fell,1974,16.398060,-9.570280
Enshi,H5,8000,Fell,1974,30.300000,109.500000
Hickiwan,H5,1928,Found,1974,32.358330,-112.408890
Brownfield (c),OC,1550,Found,1974,33.135000,-102.278330
Gomez,L6,47000,Found,1974,33.181390,-102.401390
Tokio (b),OC,823,Found,1974,33.205000,-102.658330
Tokio (a),H5,6600,Found,1974,33.216670,-102.631670
Naragh,H6,2700,Fell,1974,33.750000,51.500000
Rogers,L,982,Found,1974,34.065000,-103.408330
Fairfield,Iron IAB-MG,1600,Found,1974,39.333330,-84.600000
Saint Augustine,Iron IID,22000,Found,1974,40.716670,-90.416670
Gorlovka,H3.7,3618,Fell,1974,48.283330,38.083330
Blaine Lake,L6,1896.4,Found,1974,52.770000,-106.896670
Orimattila,H4,1872,Found,1974,60.583330,25.583330
Yamato 7301,H5/6,650,Found,1973,-71.833330,35.500000
Yamato 7305,L6,900,Found,1973,-71.500000,35.666670
Yamato 7304,L6,500,Found,1973,-71.500000,35.666670
Yamato 7308,Howardite,480,Found,1973,-71.500000,35.666670
El Sampal,Iron IIIAB,142000,Found,1973,-44.533330,-70.366670
Lichtenberg,H6,4000,Fell,1973,-26.150000,26.183330
Alkhamasin,Iron IIAB,1.2e+06,Found,1973,20.600000,44.883330
Colonia Obrera,Iron IIIE,12200,Found,1973,24.016670,-104.666670
Lueders,Iron IAB-MG,35400,Found,1973,32.836110,-99.604170
Wellman (e),H4,959,Found,1973,33.678330,-102.315000
Wayside,H6,23600,Found,1973,34.801670,-101.683330
Canon City,H6,1400,Fell,1973,38.470280,-105.241390
Araslanovo,L/LL5,132000,Found,1973,55.141670,48.200000
Watson 001,Iron IIE,93000,Found,1972,-30.500000,131.550000
Mount Margaret,L5,850,Found,1972,-28.833330,122.183330
Ipiranga,H6,7000,Fell,1972,-25.500000,-54.500000
Valera,L5,50000,Fell,1972,9.316670,-70.628330
Dor el Gani,Iron IIIAB,2575,Found,1972,26.958330,16.033330
West Point,L6,3100,Found,1972,33.075000,-102.045000
El Mirage,Iron IIAB,598,Found,1972,33.683330,-112.266670
Kenna (b),L5,453,Found,1972,33.708330,-103.766670
Kenna,Ureilite,10900,Found,1972,33.900000,-103.553330
Muleshoe,H4/6,3600,Found,1972,34.121670,-102.695000
Arch,CV3,985.8,Found,1972,34.150000,-103.220000
Happy (b),OC,2505,Found,1972,34.593330,-101.993330
Lider (a),L5,2160,Found,1972,34.655000,-101.640000
Lider (b),H5,1800,Found,1972,34.655000,-101.640000
Roosevelt,H3.4,5200,Found,1972,34.866670,-98.950000
Delaware,L4,8346,Found,1972,35.283330,-93.500000
Hardtner,L6,13000,Found,1972,37.066670,-98.661670
Mayfield,H4,38400,Found,1972,37.308330,-97.545000
Flagler,H3.8,4100,Found,1972,39.230000,-102.990000
Anson,L6,3900,Found,1972,39.333330,-97.561670
Northbranch,H5,76000,Found,1972,39.991670,-98.341670
Raguli,H3.8,4239,Found,1972,45.700000,43.700000
Bowesmont (b),L5,1300,Found,1972,48.783330,-97.350000
Kifkakhsyagan,Iron IIIAB,18800,Found,1972,64.400000,172.700000
Cruz del Eje,Iron IAB complex,14000,Found,1971,-30.750000,-64.783330
North West Forrest (E6),EL6,4400,Found,1971,-30.600000,127.816670
Bunjil,L6,38750,Found,1971,-29.629170,116.482220
Jeedamya,H6,914,Found,1971,-29.583330,121.166670
Marilia,H4,2500,Fell,1971,-22.250000,-49.933330
Sanclerlandia,Iron IIIAB,279000,Found,1971,-16.216670,-50.300000
